"","X","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","Upercase","State","Abbreviation"
"1",1,2550759482,1102384698628681728,"2019-03-04 01:46:08","GetMarriedNC","Prayers for Holden who is, 'hot blooded, can't you see, gotta fever of 103!' #flu @ Wilmington, North Carolina https://t.co/WAEgiapP3n","Instagram",134,NA,NA,NA,FALSE,FALSE,0,0,"flu",NA,"instagram.com/kevgmnc/p/BukY…","https://t.co/WAEgiapP3n","https://www.instagram.com/kevgmnc/p/BukYYauBGuZ/?utm_source=ig_twitter_share&igshid=5ssi5asdugk0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/GetMarriedNC/status/1102384698628681728","Get Married NC","NC","North Carolina Wedding Officiants & Ministers        Telephone: (910) 431-9545","http://t.co/iwXkOgrK96",FALSE,53,139,0,673,4,"2014-06-06 19:01:50",FALSE,"http://t.co/iwXkOgrK96","http://www.getmarriednc.com","en","https://pbs.twimg.com/profile_banners/2550759482/1402081845","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/572893506738204672/TZEzP0Iv_normal.jpeg","NORTH CAROLINA","North Carolina","NC"
"2",89,247351807,1100455920126083072,"2019-02-26 18:01:51","NFIDvaccines","Headaches, fatigue, &amp; fever are all symptoms of #flu. Learn more about the differences between cold &amp; #flu: https://t.co/myfpadQYN8 #FightFlu #FluFACTS https://t.co/TuLaDB8e1p","Hootsuite Inc.",159,NA,NA,NA,FALSE,FALSE,3,4,"flu, flu, FightFlu, FluFACTS",NA,"ow.ly/pNj730nLH6D","https://t.co/myfpadQYN8","http://ow.ly/pNj730nLH6D","http://pbs.twimg.com/media/D0Wa082X0AAArLh.jpg","https://t.co/TuLaDB8e1p","https://twitter.com/NFIDvaccines/status/1100455920126083072/photo/1","photo","http://pbs.twimg.com/media/D0Wa082X0AAArLh.jpg","https://t.co/TuLaDB8e1p","https://twitter.com/NFIDvaccines/status/1100455920126083072/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/NFIDvaccines/status/1100455920126083072","NFID","MD","Non-profit educating public & #healthcare professionals on causes, treatment, & prevention of infectious diseases across the lifespan #FightFlu #GetVaccinated","http://t.co/uI84I9o67B",FALSE,5833,4368,165,16682,2330,"2011-02-04 16:31:52",FALSE,"http://t.co/uI84I9o67B","http://www.nfid.org/info","en","https://pbs.twimg.com/profile_banners/247351807/1542298987","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000867106495/72WYzeR4_normal.jpeg","MARYLAND","Maryland","MD"
"3",90,247351807,1102275038852587520,"2019-03-03 18:30:23","NFIDvaccines","Winter Health Myths Busted! Spoiler alert: the flu shot does not give you the #flu
https://t.co/8noGFZmhUx via @wsf27 #GetVaccinated to help #FightFlu https://t.co/J3gGTvUTI8","Hootsuite Inc.",150,NA,NA,NA,FALSE,FALSE,1,1,"flu, GetVaccinated, FightFlu",NA,"ow.ly/8vdK30nT7GR","https://t.co/8noGFZmhUx","http://ow.ly/8vdK30nT7GR","http://pbs.twimg.com/media/D0wRTj8XQAsQ3Y4.jpg","https://t.co/J3gGTvUTI8","https://twitter.com/NFIDvaccines/status/1102275038852587520/photo/1","photo","http://pbs.twimg.com/media/D0wRTj8XQAsQ3Y4.jpg","https://t.co/J3gGTvUTI8","https://twitter.com/NFIDvaccines/status/1102275038852587520/photo/1",NA,"45541401","wsf27","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/NFIDvaccines/status/1102275038852587520","NFID","MD","Non-profit educating public & #healthcare professionals on causes, treatment, & prevention of infectious diseases across the lifespan #FightFlu #GetVaccinated","http://t.co/uI84I9o67B",FALSE,5833,4368,165,16682,2330,"2011-02-04 16:31:52",FALSE,"http://t.co/uI84I9o67B","http://www.nfid.org/info","en","https://pbs.twimg.com/profile_banners/247351807/1542298987","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000867106495/72WYzeR4_normal.jpeg","MARYLAND","Maryland","MD"
"4",91,247351807,1100391357313634304,"2019-02-26 13:45:18","NFIDvaccines","If you are 1 of the 31+ million US adults with #asthma or #COPD, #flu can cause serious health complications. #GetVaccinated to help #FightFlu. Learn more: https://t.co/5OlDg1uH0Z https://t.co/z8u7yWAfN6","Hootsuite Inc.",179,NA,NA,NA,FALSE,FALSE,2,2,"asthma, COPD, flu, GetVaccinated, FightFlu",NA,"nfid.org/flu","https://t.co/5OlDg1uH0Z","http://www.nfid.org/flu","http://pbs.twimg.com/tweet_video_thumb/D0VgG3aXQAEOGdI.jpg","https://t.co/z8u7yWAfN6","https://twitter.com/NFIDvaccines/status/1100391357313634305/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D0VgG3aXQAEOGdI.jpg","https://t.co/z8u7yWAfN6","https://twitter.com/NFIDvaccines/status/1100391357313634305/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/NFIDvaccines/status/1100391357313634305","NFID","MD","Non-profit educating public & #healthcare professionals on causes, treatment, & prevention of infectious diseases across the lifespan #FightFlu #GetVaccinated","http://t.co/uI84I9o67B",FALSE,5833,4368,165,16682,2330,"2011-02-04 16:31:52",FALSE,"http://t.co/uI84I9o67B","http://www.nfid.org/info","en","https://pbs.twimg.com/profile_banners/247351807/1542298987","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000867106495/72WYzeR4_normal.jpeg","MARYLAND","Maryland","MD"
"5",92,247351807,1099824863764611072,"2019-02-25 00:14:15","NFIDvaccines","@CDCgov warns of severe #Flu strain 'wave' https://t.co/Hb2Kkn759H via @UPI #GetVaccinated to help #FightFlu","Twitter for Android",108,NA,146569971,"CDCgov",FALSE,FALSE,0,0,"Flu, GetVaccinated, FightFlu",NA,"upi.com/6881951t","https://t.co/Hb2Kkn759H","https://upi.com/6881951t",NA,NA,NA,NA,NA,NA,NA,NA,"146569971, 16666806","CDCgov, UPI","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/NFIDvaccines/status/1099824863764611074","NFID","MD","Non-profit educating public & #healthcare professionals on causes, treatment, & prevention of infectious diseases across the lifespan #FightFlu #GetVaccinated","http://t.co/uI84I9o67B",FALSE,5833,4368,165,16682,2330,"2011-02-04 16:31:52",FALSE,"http://t.co/uI84I9o67B","http://www.nfid.org/info","en","https://pbs.twimg.com/profile_banners/247351807/1542298987","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000867106495/72WYzeR4_normal.jpeg","MARYLAND","Maryland","MD"
"6",93,247351807,1100780276857405440,"2019-02-27 15:30:44","NFIDvaccines","#DYK: During the 2017-2018 #flu season, 185 children died due to flu and related complications? Download the #NFID free educational coloring book with information to help #FightFlu https://t.co/w2SYLJDoOm https://t.co/0VHjqhMQNY","Hootsuite Inc.",204,NA,NA,NA,FALSE,FALSE,1,1,"DYK, flu, NFID, FightFlu",NA,"nfid.org/coloring-book","https://t.co/w2SYLJDoOm","http://www.nfid.org/coloring-book","http://pbs.twimg.com/media/D0bB0-mXcAIANdN.jpg","https://t.co/0VHjqhMQNY","https://twitter.com/NFIDvaccines/status/1100780276857405442/photo/1","photo","http://pbs.twimg.com/media/D0bB0-mXcAIANdN.jpg","https://t.co/0VHjqhMQNY","https://twitter.com/NFIDvaccines/status/1100780276857405442/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/NFIDvaccines/status/1100780276857405442","NFID","MD","Non-profit educating public & #healthcare professionals on causes, treatment, & prevention of infectious diseases across the lifespan #FightFlu #GetVaccinated","http://t.co/uI84I9o67B",FALSE,5833,4368,165,16682,2330,"2011-02-04 16:31:52",FALSE,"http://t.co/uI84I9o67B","http://www.nfid.org/info","en","https://pbs.twimg.com/profile_banners/247351807/1542298987","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000867106495/72WYzeR4_normal.jpeg","MARYLAND","Maryland","MD"
"7",94,247351807,1100372563656654848,"2019-02-26 12:30:37","NFIDvaccines","#DYK: Each year, seasonal #flu places a significant burden on the health of people in the US? For up-to-date info on when and where flu activity is occurring, visit https://t.co/2ZisvUH7cN #FightFlu https://t.co/PnHDXhLnVf","Hootsuite Inc.",198,NA,NA,NA,FALSE,FALSE,1,0,"DYK, flu, FightFlu",NA,"ow.ly/GnH430nQ6kY","https://t.co/2ZisvUH7cN","http://ow.ly/GnH430nQ6kY","http://pbs.twimg.com/media/D0VPA9HWsAI6E1r.jpg","https://t.co/PnHDXhLnVf","https://twitter.com/NFIDvaccines/status/1100372563656654848/photo/1","photo","http://pbs.twimg.com/media/D0VPA9HWsAI6E1r.jpg","https://t.co/PnHDXhLnVf","https://twitter.com/NFIDvaccines/status/1100372563656654848/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/NFIDvaccines/status/1100372563656654848","NFID","MD","Non-profit educating public & #healthcare professionals on causes, treatment, & prevention of infectious diseases across the lifespan #FightFlu #GetVaccinated","http://t.co/uI84I9o67B",FALSE,5833,4368,165,16682,2330,"2011-02-04 16:31:52",FALSE,"http://t.co/uI84I9o67B","http://www.nfid.org/info","en","https://pbs.twimg.com/profile_banners/247351807/1542298987","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000867106495/72WYzeR4_normal.jpeg","MARYLAND","Maryland","MD"
"8",95,247351807,1099417185464791040,"2019-02-23 21:14:17","NFIDvaccines","#Flu season can last through May and here’s what you need to know #FightFlu #GetVaccinated
 https://t.co/4Uw9KnMBtZ","Twitter for Android",115,NA,NA,NA,FALSE,FALSE,0,0,"Flu, FightFlu, GetVaccinated",NA,"ajc.com/lifestyles/flu…","https://t.co/4Uw9KnMBtZ","https://www.ajc.com/lifestyles/flu-season-can-last-through-may-and-here-what-you-need-know/zoSuXr0uD4LctRHX8H302H/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/NFIDvaccines/status/1099417185464791041","NFID","MD","Non-profit educating public & #healthcare professionals on causes, treatment, & prevention of infectious diseases across the lifespan #FightFlu #GetVaccinated","http://t.co/uI84I9o67B",FALSE,5833,4368,165,16682,2330,"2011-02-04 16:31:52",FALSE,"http://t.co/uI84I9o67B","http://www.nfid.org/info","en","https://pbs.twimg.com/profile_banners/247351807/1542298987","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000867106495/72WYzeR4_normal.jpeg","MARYLAND","Maryland","MD"
"9",96,247351807,1099077670749593600,"2019-02-22 22:45:11","NFIDvaccines","#DYK: #Flu can be deadly for people with heart disease? They are up to 10X more likely to have a #HeartAttack within 3 days of flu infection. Learn how to help #FightFlu at https://t.co/5OlDg1uH0Z #GetVaccinated https://t.co/cRhREy0Qyk","Hootsuite Inc.",211,NA,NA,NA,FALSE,FALSE,0,0,"DYK, Flu, HeartAttack, FightFlu, GetVaccinated",NA,"nfid.org/flu","https://t.co/5OlDg1uH0Z","http://www.nfid.org/flu","http://pbs.twimg.com/media/D0C1URHXcAQNzEj.jpg","https://t.co/cRhREy0Qyk","https://twitter.com/NFIDvaccines/status/1099077670749593602/photo/1","photo","http://pbs.twimg.com/media/D0C1URHXcAQNzEj.jpg","https://t.co/cRhREy0Qyk","https://twitter.com/NFIDvaccines/status/1099077670749593602/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/NFIDvaccines/status/1099077670749593602","NFID","MD","Non-profit educating public & #healthcare professionals on causes, treatment, & prevention of infectious diseases across the lifespan #FightFlu #GetVaccinated","http://t.co/uI84I9o67B",FALSE,5833,4368,165,16682,2330,"2011-02-04 16:31:52",FALSE,"http://t.co/uI84I9o67B","http://www.nfid.org/info","en","https://pbs.twimg.com/profile_banners/247351807/1542298987","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000867106495/72WYzeR4_normal.jpeg","MARYLAND","Maryland","MD"
"10",97,247351807,1101863537817866240,"2019-03-02 15:15:13","NFIDvaccines","#ICYMI: New study finds no link between #flu shots and miscarriages, allaying fears via @statnews @HelenBranswell https://t.co/drHYHSxmOm https://t.co/ahpocrQ8rd","Hootsuite Inc.",137,NA,NA,NA,FALSE,FALSE,5,1,"ICYMI, flu",NA,"ow.ly/mCWi30nSQVM","https://t.co/drHYHSxmOm","http://ow.ly/mCWi30nSQVM","http://pbs.twimg.com/media/D0qbDFbX4AABCnf.jpg","https://t.co/ahpocrQ8rd","https://twitter.com/NFIDvaccines/status/1101863537817866241/photo/1","photo","http://pbs.twimg.com/media/D0qbDFbX4AABCnf.jpg","https://t.co/ahpocrQ8rd","https://twitter.com/NFIDvaccines/status/1101863537817866241/photo/1",NA,"3290364847, 28838219","statnews, HelenBranswell","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/NFIDvaccines/status/1101863537817866241","NFID","MD","Non-profit educating public & #healthcare professionals on causes, treatment, & prevention of infectious diseases across the lifespan #FightFlu #GetVaccinated","http://t.co/uI84I9o67B",FALSE,5833,4368,165,16682,2330,"2011-02-04 16:31:52",FALSE,"http://t.co/uI84I9o67B","http://www.nfid.org/info","en","https://pbs.twimg.com/profile_banners/247351807/1542298987","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000867106495/72WYzeR4_normal.jpeg","MARYLAND","Maryland","MD"
"11",98,247351807,1099458934631477248,"2019-02-24 00:00:11","NFIDvaccines","Cleaning Cuts #Flu Risk https://t.co/G5hKZ0zoQJ #FightFlu #NFID Medical Director","Hootsuite Inc.",80,NA,NA,NA,FALSE,FALSE,0,0,"Flu, FightFlu, NFID",NA,"ow.ly/2UDv30nOgxq","https://t.co/G5hKZ0zoQJ","http://ow.ly/2UDv30nOgxq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/NFIDvaccines/status/1099458934631477248","NFID","MD","Non-profit educating public & #healthcare professionals on causes, treatment, & prevention of infectious diseases across the lifespan #FightFlu #GetVaccinated","http://t.co/uI84I9o67B",FALSE,5833,4368,165,16682,2330,"2011-02-04 16:31:52",FALSE,"http://t.co/uI84I9o67B","http://www.nfid.org/info","en","https://pbs.twimg.com/profile_banners/247351807/1542298987","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000867106495/72WYzeR4_normal.jpeg","MARYLAND","Maryland","MD"
"12",99,247351807,1098945599662100480,"2019-02-22 14:00:23","NFIDvaccines","@WHO issues recommendations on next season's #flu #vaccine composition https://t.co/W2I2L0vK44 via @nbcnews #FightFlu","Hootsuite Inc.",117,NA,14499829,"WHO",FALSE,FALSE,0,0,"flu, vaccine, FightFlu",NA,"ow.ly/jtuc30nNs13","https://t.co/W2I2L0vK44","http://ow.ly/jtuc30nNs13",NA,NA,NA,NA,NA,NA,NA,NA,"14499829, 14173315","WHO, NBCNews","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/NFIDvaccines/status/1098945599662100481","NFID","MD","Non-profit educating public & #healthcare professionals on causes, treatment, & prevention of infectious diseases across the lifespan #FightFlu #GetVaccinated","http://t.co/uI84I9o67B",FALSE,5833,4368,165,16682,2330,"2011-02-04 16:31:52",FALSE,"http://t.co/uI84I9o67B","http://www.nfid.org/info","en","https://pbs.twimg.com/profile_banners/247351807/1542298987","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000867106495/72WYzeR4_normal.jpeg","MARYLAND","Maryland","MD"
"13",100,247351807,1100157283940659200,"2019-02-25 22:15:11","NFIDvaccines","High-dose #flu #vaccine more effective than standard vaccines in older adults https://t.co/gcoCp6i0nC via @GoHealio #FightFlu https://t.co/YhUKrPdUFa","Hootsuite Inc.",125,NA,NA,NA,FALSE,FALSE,1,1,"flu, vaccine, FightFlu",NA,"ow.ly/e5XA30nPaEZ","https://t.co/gcoCp6i0nC","http://ow.ly/e5XA30nPaEZ","http://pbs.twimg.com/media/D0SLOCVXQAI-sct.jpg","https://t.co/YhUKrPdUFa","https://twitter.com/NFIDvaccines/status/1100157283940659202/photo/1","photo","http://pbs.twimg.com/media/D0SLOCVXQAI-sct.jpg","https://t.co/YhUKrPdUFa","https://twitter.com/NFIDvaccines/status/1100157283940659202/photo/1",NA,"478786305","GoHealio","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/NFIDvaccines/status/1100157283940659202","NFID","MD","Non-profit educating public & #healthcare professionals on causes, treatment, & prevention of infectious diseases across the lifespan #FightFlu #GetVaccinated","http://t.co/uI84I9o67B",FALSE,5833,4368,165,16682,2330,"2011-02-04 16:31:52",FALSE,"http://t.co/uI84I9o67B","http://www.nfid.org/info","en","https://pbs.twimg.com/profile_banners/247351807/1542298987","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000867106495/72WYzeR4_normal.jpeg","MARYLAND","Maryland","MD"
"14",101,247351807,1102358038843928576,"2019-03-04 00:00:11","NFIDvaccines","@jimmyfallon Gets a #Flu Shot from The Masked Vaccinator @DrOz#LeadingByExample https://t.co/mvDBmUpAZJ #GetVaccinated to help #FightFlu https://t.co/VKEGKdM17l","Hootsuite Inc.",136,NA,15485441,"jimmyfallon",FALSE,FALSE,0,0,"Flu, GetVaccinated, FightFlu",NA,"ow.ly/qQCV30nU3SF","https://t.co/mvDBmUpAZJ","http://ow.ly/qQCV30nU3SF","http://pbs.twimg.com/media/D0xcy1bX4AA7Vpk.jpg","https://t.co/VKEGKdM17l","https://twitter.com/NFIDvaccines/status/1102358038843928577/photo/1","photo","http://pbs.twimg.com/media/D0xcy1bX4AA7Vpk.jpg","https://t.co/VKEGKdM17l","https://twitter.com/NFIDvaccines/status/1102358038843928577/photo/1",NA,"15485441, 38531995","jimmyfallon, DrOz","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/NFIDvaccines/status/1102358038843928577","NFID","MD","Non-profit educating public & #healthcare professionals on causes, treatment, & prevention of infectious diseases across the lifespan #FightFlu #GetVaccinated","http://t.co/uI84I9o67B",FALSE,5833,4368,165,16682,2330,"2011-02-04 16:31:52",FALSE,"http://t.co/uI84I9o67B","http://www.nfid.org/info","en","https://pbs.twimg.com/profile_banners/247351807/1542298987","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000867106495/72WYzeR4_normal.jpeg","MARYLAND","Maryland","MD"
"15",102,247351807,1102214653340459008,"2019-03-03 14:30:26","NFIDvaccines","Is it a cold or #flu? Learn more: https://t.co/8khs0wCdPZ #GetVaccinated to help #FightFlu https://t.co/XqXWFDQBES","Hootsuite Inc.",90,NA,NA,NA,FALSE,FALSE,2,1,"flu, GetVaccinated, FightFlu",NA,"ow.ly/sl2E30nLGXf","https://t.co/8khs0wCdPZ","http://ow.ly/sl2E30nLGXf","http://pbs.twimg.com/media/D0vaYs2X0AEero3.jpg","https://t.co/XqXWFDQBES","https://twitter.com/NFIDvaccines/status/1102214653340459012/photo/1","photo","http://pbs.twimg.com/media/D0vaYs2X0AEero3.jpg","https://t.co/XqXWFDQBES","https://twitter.com/NFIDvaccines/status/1102214653340459012/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/NFIDvaccines/status/1102214653340459012","NFID","MD","Non-profit educating public & #healthcare professionals on causes, treatment, & prevention of infectious diseases across the lifespan #FightFlu #GetVaccinated","http://t.co/uI84I9o67B",FALSE,5833,4368,165,16682,2330,"2011-02-04 16:31:52",FALSE,"http://t.co/uI84I9o67B","http://www.nfid.org/info","en","https://pbs.twimg.com/profile_banners/247351807/1542298987","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000867106495/72WYzeR4_normal.jpeg","MARYLAND","Maryland","MD"
"16",103,247351807,1100025268926861312,"2019-02-25 13:30:36","NFIDvaccines","#Flu #vaccines can still help protect older adults against flu this season  https://t.co/PASRPF13f4 #GetVaccinated to help #FightFlu https://t.co/67O6vHOIxO","Hootsuite Inc.",132,NA,NA,NA,FALSE,FALSE,4,3,"Flu, vaccines, GetVaccinated, FightFlu",NA,"nfid.org/flu/olderadults","https://t.co/PASRPF13f4","http://www.nfid.org/flu/olderadults","http://pbs.twimg.com/media/D0QTJtZXcAYlj_i.jpg","https://t.co/67O6vHOIxO","https://twitter.com/NFIDvaccines/status/1100025268926861312/photo/1","photo","http://pbs.twimg.com/media/D0QTJtZXcAYlj_i.jpg","https://t.co/67O6vHOIxO","https://twitter.com/NFIDvaccines/status/1100025268926861312/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/NFIDvaccines/status/1100025268926861312","NFID","MD","Non-profit educating public & #healthcare professionals on causes, treatment, & prevention of infectious diseases across the lifespan #FightFlu #GetVaccinated","http://t.co/uI84I9o67B",FALSE,5833,4368,165,16682,2330,"2011-02-04 16:31:52",FALSE,"http://t.co/uI84I9o67B","http://www.nfid.org/info","en","https://pbs.twimg.com/profile_banners/247351807/1542298987","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000867106495/72WYzeR4_normal.jpeg","MARYLAND","Maryland","MD"
